Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageWorkingHours,Attrition_Numeric
32,No,Travel_Frequently,Sales,1,1,Marketing,1,3909,Male,2,Laboratory Technician,Married,88580,6.0,Y,16,8,1,10.0,2,5,1,3,3,3,1.0,3.0,2.0,6.894498171010278,0
31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,3910,Male,1,Sales Executive,Married,167560,1.0,Y,11,8,2,6.0,5,5,0,3,3,3,2.0,3.0,4.0,7.224268115941944,0
41,No,Non-Travel,Sales,2,2,Medical,1,3911,Male,2,Research Scientist,Married,107980,2.0,Y,14,8,2,10.0,5,3,1,2,1,3,3.0,2.0,3.0,7.710550786838334,0
40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,3912,Male,1,Healthcare Representative,Married,23230,2.0,Y,16,8,1,18.0,2,1,0,0,3,3,2.0,1.0,3.0,9.816450488145,0
24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3913,Female,1,Research Scientist,Divorced,14160,1.0,Y,15,8,1,6.0,3,6,1,2,2,3,2.0,1.0,4.0,5.9798582295988885,0
46,No,Travel_Rarely,Research & Development,6,3,Medical,1,3914,Male,4,Sales Executive,Single,46150,6.0,Y,12,8,0,19.0,3,10,0,9,2,3,3.0,2.0,3.0,7.615646551723889,0
35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,3915,Male,1,Laboratory Technician,Married,24610,2.0,Y,20,8,1,17.0,4,7,0,7,3,4,4.0,3.0,3.0,7.405883101851667,0
30,No,Travel_Rarely,Sales,9,4,Marketing,1,3916,Male,1,Laboratory Technician,Married,87220,1.0,Y,17,8,1,10.0,3,10,0,8,3,3,2.0,4.0,2.0,7.315814009661667,0
47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,3917,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0,3,3,3.0,2.0,1.0,7.717876647834167,0
46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,3918,Female,3,Sales Executive,Divorced,99570,4.0,Y,20,8,0,13.0,1,10,0,3,3,4,3.0,4.0,2.0,9.827860750360555,0
36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,3919,Male,2,Manufacturing Director,Divorced,33760,5.0,Y,20,8,0,16.0,3,2,2,2,3,4,2.0,1.0,3.0,10.412180611785834,1
32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,3920,Female,2,Research Director,Single,88230,6.0,Y,13,8,2,10.0,3,0,0,0,3,3,1.0,2.0,3.0,6.987964580300556,1
23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,3921,Male,3,Manufacturing Director,Single,103220,1.0,Y,14,8,2,3.0,2,3,1,2,3,3,3.0,2.0,1.0,6.006363636363611,0
31,No,Travel_Frequently,Sales,3,3,Marketing,1,3922,Male,2,Sales Executive,Single,46210,2.0,Y,18,8,1,9.0,3,5,1,4,3,3,4.0,4.0,2.0,6.496436988936944,0
39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,3923,Female,2,Manufacturing Director,Married,109760,1.0,Y,11,8,0,9.0,3,9,5,8,2,3,4.0,4.0,3.0,10.193314814814721,0
32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,3924,Male,1,Research Scientist,Married,36600,3.0,Y,11,8,2,10.0,0,4,0,2,2,3,4.0,3.0,1.0,7.5916404826955555,0
40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,3925,Male,3,Manufacturing Director,Single,104820,1.0,Y,11,8,1,21.0,6,21,12,8,2,3,2.0,2.0,2.0,7.906473799126389,0
45,No,Travel_Rarely,Research & Development,19,4,Medical,1,3926,Male,1,Sales Representative,Married,71190,4.0,Y,15,8,0,9.0,2,5,0,3,3,3,3.0,3.0,4.0,7.790443469785555,0
30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,3927,Male,1,Research Director,Single,95820,0.0,Y,12,8,1,10.0,2,9,0,7,3,3,4.0,1.0,3.0,6.214679580896666,0
24,No,Travel_Frequently,Sales,3,4,Marketing,1,3928,Male,1,Sales Executive,Married,45080,0.0,Y,11,8,1,3.0,5,2,2,1,3,3,1.0,4.0,3.0,5.986451129552778,0
30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,3929,Female,1,Human Resources,Divorced,22070,6.0,Y,14,8,0,6.0,4,4,1,2,3,3,3.0,4.0,2.0,6.7075499512669445,1
31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3930,Male,3,Laboratory Technician,Married,77560,1.0,Y,15,8,2,6.0,3,5,0,2,4,3,1.0,3.0,3.0,7.606590702947777,0
27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,3931,Male,1,Manager,Single,66940,1.0,Y,13,8,1,6.0,2,6,1,4,2,3,3.0,4.0,2.0,6.325555555555556,0
29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,3932,Male,5,Research Scientist,Single,36910,1.0,Y,13,8,0,2.0,3,2,2,2,3,3,2.0,2.0,3.0,6.804979338842778,1
29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,3933,Female,1,Sales Executive,Single,23770,8.0,Y,21,8,1,10.0,2,3,0,2,3,4,4.0,3.0,4.0,8.79538573508,0
30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,3934,Male,3,Sales Executive,Divorced,23130,2.0,Y,11,8,0,12.0,5,7,1,7,3,3,3.0,1.0,3.0,8.002729885057223,0
34,No,Travel_Rarely,Research & Development,1,2,Medical,1,3935,Female,2,Healthcare Representative,Married,176650,0.0,Y,11,8,0,6.0,5,5,1,2,2,3,4.0,4.0,3.0,9.915464480874167,0
33,No,Non-Travel,Research & Development,2,4,Medical,1,3936,Male,1,Sales Representative,Single,25960,8.0,Y,14,8,1,13.0,4,11,1,7,3,3,4.0,2.0,2.0,7.4246548117152775,0
49,No,Travel_Rarely,Sales,3,4,Marketing,1,3937,Male,1,Sales Executive,Single,47280,3.0,Y,11,8,1,8.0,4,5,0,4,3,3,4.0,4.0,4.0,7.7137761506275,0
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3938,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0,1,3,1.0,1.0,2.0,8.306316526610555,1
38,No,Travel_Frequently,Research & Development,28,3,Medical,1,3939,Male,1,Healthcare Representative,Married,29790,4.0,Y,12,8,1,9.0,3,6,0,5,3,3,3.0,2.0,2.0,7.912287308228611,0
31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,3940,Male,2,Laboratory Technician,Married,168850,2.0,Y,14,8,2,10.0,2,1,0,0,3,3,1.0,3.0,3.0,6.221997354497223,1
29,No,Travel_Rarely,Research & Development,3,4,Other,1,3941,Female,2,Sales Representative,Divorced,55930,1.0,Y,13,8,1,1.0,3,1,0,0,3,3,4.0,1.0,3.0,6.287173611111111,0
30,No,Travel_Rarely,Research & Development,2,1,Medical,1,3942,Male,1,Sales Representative,Married,104450,3.0,Y,18,8,1,10.0,3,7,1,7,3,3,3.0,3.0,3.0,6.78828036723139,0
32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,3943,Female,1,Laboratory Technician,Single,87400,2.0,Y,11,8,1,12.0,2,7,0,7,3,3,2.0,2.0,3.0,5.982664742664722,0
38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,3944,Female,1,Manufacturing Director,Married,25140,3.0,Y,11,8,0,15.0,2,1,1,0,2,3,2.0,4.0,3.0,9.036384335154724,0
43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,3945,Male,3,Sales Executive,Married,76550,9.0,Y,12,8,1,6.0,3,1,0,0,3,3,3.0,3.0,3.0,8.400613912231389,1
42,No,Travel_Rarely,Human Resources,1,3,Other,1,3946,Female,1,Healthcare Representative,Divorced,174650,8.0,Y,13,8,1,7.0,3,5,0,4,3,3,2.0,2.0,2.0,6.699085309158334,0
55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3947,Female,1,Sales Executive,Married,73510,8.0,Y,20,8,1,34.0,3,1,0,0,3,4,3.0,1.0,3.0,7.598850241545834,0
33,No,Non-Travel,Research & Development,14,3,Other,1,3948,Male,1,Research Scientist,Divorced,108200,5.0,Y,12,8,0,11.0,2,9,1,7,3,3,4.0,2.0,2.0,6.731928506375,0
41,No,Travel_Rarely,Research & Development,5,3,Medical,1,3949,Male,1,Sales Representative,Divorced,121690,1.0,Y,19,8,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,6.291201790633333,0
34,No,Non-Travel,Research & Development,7,4,Medical,1,3950,Female,1,Research Scientist,Divorced,196260,1.0,Y,21,8,0,15.0,5,15,0,7,2,4,4.0,3.0,3.0,8.186905255878056,0
53,No,Non-Travel,Research & Development,10,4,Medical,1,3951,Male,2,Healthcare Representative,Married,20700,4.0,Y,13,8,2,27.0,2,3,0,2,4,3,1.0,3.0,2.0,8.123122448979444,0
43,No,Travel_Rarely,Sales,16,2,Marketing,1,3952,Female,1,Laboratory Technician,Single,67820,0.0,Y,16,8,1,10.0,2,9,1,8,3,3,2.0,4.0,3.0,6.086970628415277,0
34,No,Travel_Rarely,Sales,10,2,Life Sciences,1,3953,Female,5,Sales Executive,Single,77790,5.0,Y,12,8,1,6.0,2,2,2,2,3,3,4.0,4.0,3.0,7.696015046296112,0
21,Yes,Travel_Rarely,Sales,1,2,Marketing,1,3954,Male,5,Healthcare Representative,Single,27910,1.0,Y,14,8,0,1.0,3,1,1,0,4,3,2.0,2.0,3.0,7.522102657004722,1
38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3955,Female,2,Sales Executive,Married,32010,1.0,Y,11,8,1,5.0,3,5,0,4,2,3,4.0,3.0,3.0,6.394260431317222,0
22,Yes,Travel_Rarely,Research & Development,1,3,Other,1,3956,Male,4,Research Scientist,Married,49680,1.0,Y,14,8,0,1.0,3,1,0,0,3,3,3.0,1.0,3.0,8.907727272727222,1
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,3957,Male,5,Sales Executive,Married,131200,1.0,Y,12,8,2,13.0,6,12,5,7,2,3,1.0,4.0,3.0,7.295628072762778,0
51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3958,Female,1,Manager,Married,40330,2.0,Y,14,8,0,15.0,2,2,2,2,3,3,1.0,3.0,3.0,6.686816148775834,0
37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,3959,Male,2,Sales Executive,Married,32910,1.0,Y,16,8,3,5.0,2,5,0,3,2,3,2.0,2.0,3.0,7.993744064577222,0
46,No,Travel_Rarely,Sales,3,4,Marketing,1,3960,Female,1,Sales Representative,Divorced,42720,7.0,Y,13,8,0,24.0,3,2,2,2,4,3,3.0,4.0,3.0,9.988379028378889,0
36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,3961,Female,4,Research Scientist,Married,50560,7.0,Y,12,8,0,15.0,2,12,5,7,2,3,4.0,1.0,3.0,9.4817286501375,0
44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,1,3962,Male,1,Research Scientist,Divorced,28440,1.0,Y,12,8,0,6.0,2,5,2,3,4,3,3.0,2.0,2.0,9.291028806584167,1
37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,1,3963,Male,2,Sales Executive,Divorced,27030,2.0,Y,14,8,0,19.0,2,10,4,7,3,3,3.0,2.0,2.0,6.068434119960556,0
35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,3964,Male,2,Research Scientist,Single,19040,1.0,Y,22,8,1,10.0,4,10,7,7,3,4,3.0,4.0,3.0,8.594216643421388,1
33,No,Travel_Rarely,Research & Development,8,5,Medical,1,3965,Male,2,Laboratory Technician,Married,82240,6.0,Y,19,8,0,14.0,3,10,7,6,3,3,4.0,1.0,3.0,8.04376886145389,0
28,No,Travel_Rarely,Sales,9,3,Medical,1,3966,Female,2,Sales Executive,Married,47660,1.0,Y,12,8,0,5.0,3,5,0,3,3,3,3.0,4.0,4.0,7.366939890710278,0
39,No,Travel_Rarely,Sales,3,4,Marketing,1,3967,Female,2,Laboratory Technician,Single,26100,7.0,Y,12,8,0,9.0,2,4,2,2,2,3,3.0,3.0,3.0,6.890665708812222,0
46,No,Non-Travel,Research & Development,9,2,Life Sciences,1,3968,Male,2,Manufacturing Director,Single,57310,8.0,Y,17,8,0,6.0,2,2,2,2,3,3,2.0,2.0,3.0,6.701427895980833,0
40,No,Travel_Rarely,Research & Development,2,2,Medical,1,3969,Male,1,Research Director,Married,25390,4.0,Y,12,8,1,7.0,3,4,0,2,3,3,3.0,1.0,2.0,6.609389619882778,0
42,No,Travel_Rarely,Research & Development,7,4,Other,1,3970,Female,2,Laboratory Technician,Married,57140,5.0,Y,11,8,0,10.0,2,0,0,0,3,3,2.0,1.0,2.0,6.610516366989167,0
35,No,Non-Travel,Sales,10,1,Life Sciences,1,3971,Female,2,Research Director,Divorced,43230,2.0,Y,18,8,3,15.0,3,7,1,7,3,3,2.0,4.0,3.0,6.6846425318761105,0
38,No,Non-Travel,Sales,6,4,Marketing,1,3972,Male,3,Sales Executive,Divorced,73360,5.0,Y,11,8,0,13.0,3,11,3,8,3,3,1.0,2.0,3.0,7.839338235293889,0
34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,3973,Male,1,Manufacturing Director,Married,134990,4.0,Y,23,8,2,11.0,2,7,0,7,4,4,4.0,1.0,2.0,7.89551795245,1
37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,1,3974,Male,1,Laboratory Technician,Single,137580,1.0,Y,11,8,1,10.0,5,10,0,8,3,3,4.0,1.0,1.0,6.195063185503056,1
39,No,Travel_Frequently,Research & Development,2,1,Medical,1,3975,Male,2,Healthcare Representative,Divorced,51550,2.0,Y,18,8,1,7.0,3,2,2,2,2,3,3.0,4.0,3.0,6.194631566713055,0
43,No,Non-Travel,Human Resources,8,5,Medical,1,3976,Female,3,Sales Executive,Single,22580,4.0,Y,18,8,0,7.0,2,3,1,2,3,3,1.0,3.0,2.0,7.353812915479445,0
41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3977,Male,3,Research Scientist,Single,35970,3.0,Y,13,8,1,11.0,2,3,1,2,1,3,2.0,2.0,1.0,7.8185585901025005,0
41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,1,3978,Male,3,Laboratory Technician,Divorced,25150,0.0,Y,18,8,0,23.0,2,22,13,5,2,3,3.0,3.0,4.0,10.283835425383334,0
30,No,Travel_Rarely,Sales,26,3,Marketing,1,3979,Female,2,Manager,Single,44200,9.0,Y,11,8,0,9.0,3,7,0,2,3,3,1.0,3.0,3.0,7.0870643153524995,0
26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,1,3980,Female,3,Sales Executive,Married,65780,0.0,Y,15,8,2,6.0,3,5,1,4,2,3,4.0,2.0,3.0,8.706473922902223,1
46,Yes,Travel_Rarely,Research & Development,10,3,Medical,1,3981,Male,1,Sales Executive,Married,44220,4.0,Y,11,8,1,13.0,2,9,3,7,3,3,4.0,2.0,4.0,7.980355750487222,1
40,No,Travel_Rarely,Sales,27,2,Medical,1,3982,Female,3,Sales Executive,Divorced,102740,4.0,Y,18,8,0,12.0,3,5,0,3,3,3,3.0,4.0,3.0,6.624849137930833,0
34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3983,Male,2,Laboratory Technician,Married,53430,1.0,Y,14,8,0,10.0,5,10,4,8,2,3,2.0,3.0,3.0,7.404434071000278,0
58,No,Non-Travel,Research & Development,2,4,Medical,1,3984,Male,1,Laboratory Technician,Divorced,23760,4.0,Y,12,8,1,37.0,3,16,14,14,3,3,2.0,2.0,2.0,6.579242097701111,0
35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,3985,Female,3,Manufacturing Director,Married,53460,0.0,Y,14,8,0,6.0,3,5,0,3,2,3,2.0,3.0,4.0,7.400633569739722,0
47,No,Travel_Rarely,Research & Development,19,5,Medical,1,3986,Female,2,Research Scientist,Divorced,28270,8.0,Y,14,8,1,28.0,3,22,14,10,3,3,3.0,2.0,3.0,10.694584520417777,0
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3987,Male,2,Manager,Divorced,199430,2.0,Y,13,8,1,15.0,3,7,7,7,3,3,2.0,1.0,3.0,7.240177404295,0
54,No,Travel_Rarely,Sales,27,4,Medical,1,3988,Male,1,Research Scientist,Married,31310,4.0,Y,14,8,0,14.0,3,7,1,7,2,3,4.0,4.0,2.0,7.0599519456163895,0
31,No,Travel_Frequently,Sales,8,4,Other,1,3989,Female,3,Manufacturing Director,Married,25520,2.0,Y,18,8,0,9.0,2,3,2,2,3,3,1.0,1.0,3.0,7.490254930254722,0
28,No,Travel_Rarely,Sales,1,2,Life Sciences,1,3990,Male,3,Manager,Married,44770,1.0,Y,15,8,0,3.0,6,3,1,2,3,3,3.0,1.0,3.0,7.590064463197223,0
38,No,Travel_Rarely,Research & Development,19,3,Medical,1,3991,Female,2,Manufacturing Director,Married,64740,2.0,Y,13,8,2,20.0,3,4,0,3,1,3,2.0,4.0,2.0,9.4853775853775,0
26,No,Travel_Rarely,Sales,8,3,Marketing,1,3992,Female,1,Healthcare Representative,Single,30330,1.0,Y,12,8,0,5.0,2,5,1,2,2,3,3.0,4.0,3.0,6.12778250591,0
58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,1,3993,Female,1,Sales Representative,Married,29360,2.0,Y,13,8,1,23.0,3,2,2,2,3,3,1.0,3.0,3.0,9.595179738561944,0
18,No,Non-Travel,Research & Development,2,3,Life Sciences,1,3994,Male,3,Sales Representative,Single,186060,1.0,Y,24,8,2,0.0,4,0,0,0,3,4,2.0,3.0,1.0,7.612805799219999,0
31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3995,Male,3,Laboratory Technician,Married,21680,0.0,Y,14,8,1,2.0,2,1,0,0,3,3,4.0,1.0,3.0,6.054205146705,1
29,Yes,Travel_Rarely,Research & Development,8,2,Medical,1,3996,Male,1,Manager,Divorced,28530,4.0,Y,14,8,1,4.0,5,2,2,0,2,3,1.0,1.0,3.0,8.71982142857139,1
45,No,Non-Travel,Sales,1,4,Technical Degree,1,3997,Male,1,Research Scientist,Married,170480,4.0,Y,15,8,0,10.0,3,8,5,7,2,3,3.0,3.0,4.0,7.173255462575278,0
36,No,Travel_Rarely,Sales,2,3,Technical Degree,1,3998,Female,5,Laboratory Technician,Married,22900,4.0,Y,11,8,0,15.0,5,1,0,0,3,3,4.0,2.0,3.0,10.672969995311666,0
43,No,Travel_Frequently,Sales,8,3,Medical,1,3999,Male,1,Research Director,Married,36000,1.0,Y,23,8,0,7.0,2,7,7,7,3,4,1.0,4.0,3.0,6.983569915254167,0
27,No,Travel_Frequently,Sales,8,4,Life Sciences,1,4000,Male,5,Research Scientist,Single,21070,0.0,Y,13,8,0,6.0,2,5,0,2,3,3,4.0,4.0,2.0,10.215344907407221,0
29,No,Travel_Frequently,Research & Development,6,2,Medical,1,4001,Male,1,Human Resources,Married,41150,1.0,Y,11,8,0,11.0,1,11,3,10,3,3,4.0,4.0,4.0,7.707633524081944,0
32,No,Travel_Frequently,Sales,9,4,Life Sciences,1,4002,Male,4,Sales Executive,Single,43270,8.0,Y,13,8,0,4.0,4,0,0,0,3,3,4.0,4.0,4.0,7.611351931330278,0
42,No,Non-Travel,Research & Development,11,3,Medical,1,4003,Male,1,Manager,Married,178560,3.0,Y,18,8,0,10.0,2,6,3,3,3,3,3.0,3.0,2.0,6.4891736401672215,0
47,No,Travel_Rarely,Sales,2,2,Life Sciences,1,4004,Female,5,Manager,Single,31960,4.0,Y,14,8,1,7.0,3,2,2,0,2,3,2.0,3.0,3.0,6.104896723646666,0
46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,4005,Female,1,Laboratory Technician,Divorced,190810,3.0,Y,21,8,0,12.0,2,9,4,7,3,4,4.0,4.0,2.0,7.183088842975,0
28,No,Non-Travel,Research & Development,7,3,Life Sciences,1,4006,Male,1,Sales Executive,Divorced,89660,1.0,Y,16,8,1,3.0,3,3,2,2,2,3,3.0,4.0,3.0,7.699578460038889,0
29,No,Travel_Rarely,Research & Development,16,3,Medical,1,4007,Female,1,Manufacturing Director,Divorced,22100,8.0,Y,11,8,1,11.0,4,7,1,6,3,3,4.0,3.0,3.0,8.028727524204445,0
42,No,Travel_Rarely,Sales,2,4,Medical,1,4008,Female,2,Research Director,Single,45390,4.0,Y,17,8,1,8.0,5,0,0,0,3,3,4.0,3.0,3.0,6.612405876951111,0
32,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,4009,Male,2,Laboratory Technician,Single,27410,7.0,Y,11,8,0,7.0,3,2,2,2,3,3,3.0,2.0,2.0,10.377716830754721,1
46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,4010,Male,2,Laboratory Technician,Divorced,34910,2.0,Y,14,8,0,25.0,0,19,2,8,3,3,1.0,1.0,3.0,7.9341154029563885,0
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,4011,Female,5,Research Scientist,Married,45410,1.0,Y,14,8,2,9.0,4,9,5,8,4,3,2.0,3.0,3.0,7.055443262411111,0
29,No,Travel_Rarely,Research & Development,1,2,Medical,1,4012,Male,3,Sales Executive,Married,26780,1.0,Y,25,8,1,1.0,3,1,0,0,3,4,4.0,2.0,3.0,8.013264760576389,0
43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4013,Male,1,Manufacturing Director,Married,73790,7.0,Y,13,8,2,21.0,3,16,6,14,2,3,1.0,3.0,3.0,6.2806604426,0
48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4014,Female,2,Manager,Married,62720,4.0,Y,14,8,0,29.0,3,22,12,9,2,3,4.0,2.0,3.0,6.110300640146111,0
29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,1,4015,Female,1,Laboratory Technician,Single,52200,1.0,Y,17,8,0,1.0,3,1,1,0,2,3,4.0,4.0,2.0,8.596432178931945,1
46,Yes,Travel_Rarely,Research & Development,4,4,Medical,1,4016,Female,2,Sales Representative,Married,27430,5.0,Y,25,8,1,14.0,1,8,0,7,4,4,3.0,2.0,3.0,7.898959490740555,1
27,No,Travel_Frequently,Research & Development,16,4,Medical,1,4017,Male,3,Healthcare Representative,Married,49980,0.0,Y,20,8,2,8.0,3,7,7,3,3,4,4.0,1.0,2.0,7.688701741996112,0
39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,1,4018,Male,3,Healthcare Representative,Divorced,102520,8.0,Y,13,8,1,7.0,3,2,2,2,3,3,4.0,4.0,3.0,6.493613445378055,0
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4019,Female,1,Human Resources,Married,27810,8.0,Y,13,8,1,19.0,2,5,0,4,3,3,2.0,4.0,4.0,6.178373674504166,0
28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,1,4020,Male,2,Laboratory Technician,Married,68520,1.0,Y,18,8,1,1.0,2,1,0,0,4,3,2.0,2.0,3.0,6.950778985507222,0
30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,1,4021,Female,2,Sales Executive,Single,49500,1.0,Y,12,8,2,1.0,3,1,0,0,3,3,2.0,4.0,2.0,7.718414893616945,1
22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,1,4022,Female,2,Laboratory Technician,Single,35790,1.0,Y,19,8,3,1.0,3,1,0,0,3,3,4.0,2.0,3.0,10.51289292497611,1
36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,4023,Male,1,Sales Executive,Married,131910,1.0,Y,14,8,1,10.0,2,10,1,7,2,3,2.0,3.0,3.0,9.490429724596389,0
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,4024,Female,5,Manager,Divorced,103770,1.0,Y,14,8,0,10.0,2,10,0,2,3,3,2.0,3.0,3.0,7.527197962154166,0
34,No,Travel_Rarely,Sales,14,2,Technical Degree,1,4025,Female,1,Sales Executive,Married,22350,2.0,Y,14,8,1,9.0,2,5,1,0,3,3,3.0,4.0,3.0,8.067217553688055,0
29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,1,4026,Female,1,Sales Executive,Single,105020,3.0,Y,12,8,0,11.0,4,3,1,2,2,3,4.0,1.0,3.0,7.119061065197222,0
37,No,Travel_Rarely,Research & Development,7,2,Medical,1,4027,Male,1,Manufacturing Director,Married,20110,5.0,Y,13,8,0,16.0,4,5,0,4,4,3,4.0,1.0,3.0,8.723634823848055,0
35,No,Travel_Rarely,Sales,2,1,Technical Degree,1,4028,Male,2,Laboratory Technician,Married,18590,0.0,Y,25,8,1,4.0,2,3,0,2,2,4,4.0,2.0,3.0,10.506960580912779,0
45,No,Travel_Rarely,Research & Development,3,3,Medical,1,4029,Female,2,Sales Executive,Married,37600,0.0,Y,14,8,1,10.0,2,9,3,8,2,3,2.0,4.0,2.0,7.1106899277325,0
36,No,Travel_Frequently,Research & Development,5,3,Medical,1,4030,Female,4,Manufacturing Director,Single,177790,1.0,Y,17,8,1,10.0,5,10,0,8,1,3,2.0,4.0,2.0,6.489738984674167,0
40,No,Travel_Rarely,Research & Development,3,3,Other,1,4031,Male,1,Sales Executive,Divorced,68330,2.0,Y,13,8,0,22.0,3,19,11,16,3,3,1.0,4.0,3.0,6.8324363425925005,0
26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,4032,Male,2,Human Resources,Married,68120,1.0,Y,13,8,0,1.0,2,1,1,0,2,3,2.0,3.0,2.0,9.305777074542778,0
27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,4033,Male,2,Manufacturing Director,Single,51710,0.0,Y,20,8,1,9.0,1,8,0,7,2,4,1.0,3.0,2.0,7.554721050163889,0
48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,4034,Male,2,Research Director,Divorced,197400,3.0,Y,14,8,0,24.0,2,22,4,7,4,3,4.0,4.0,3.0,7.1951664272030555,0
44,No,Travel_Rarely,Sales,1,2,Medical,1,4035,Male,4,Manager,Married,187110,2.0,Y,12,8,1,10.0,0,2,2,2,3,3,2.0,1.0,3.0,7.0838994821091665,0
34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,1,4036,Female,1,Sales Representative,Married,36920,1.0,Y,12,8,1,5.0,5,5,3,0,3,3,4.0,1.0,3.0,10.200662851692778,1
56,Yes,Travel_Rarely,Human Resources,1,2,Medical,1,4037,Female,5,Sales Executive,Single,25590,1.0,Y,21,8,0,5.0,3,4,1,0,3,4,1.0,4.0,3.0,6.893758381225833,1
36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,1,4038,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3,3,3,3.0,2.0,1.0,7.322567722681111,0
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,4039,Female,1,Sales Executive,Married,66230,5.0,Y,18,8,0,14.0,3,5,1,4,3,3,3.0,2.0,3.0,6.4082341269838885,0
42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,4040,Female,2,Sales Executive,Married,182650,9.0,Y,12,8,1,18.0,4,13,5,7,3,3,3.0,1.0,4.0,7.421599576271111,0
31,No,Travel_Rarely,Sales,9,4,Life Sciences,1,4041,Female,1,Sales Executive,Divorced,161240,2.0,Y,23,8,1,8.0,2,5,1,4,2,4,3.0,4.0,3.0,8.306982212475555,0
